id,dttm,topic,text
126874058062184450,2011-10-20T04:15:07Z,twitter,Wowww | Can watching #Twitter trends help predict the future? http://t.co/2bRzlsGc via @zite
126874038164393980,2011-10-20T04:15:02Z,twitter,#twitter off :) good night for everybody !
126873977284079600,2011-10-20T04:14:48Z,twitter,Facebook is becoming trashier and trashier #twitter
126873903552405500,2011-10-20T04:14:30Z,twitter,My #twitter age is 2 years 0 days 3 hours 31 minutes 17 seconds. Find out yours at http://t.co/xNCmtWWb #twittertime
126873883172274160,2011-10-20T04:14:25Z,twitter,"RT @SharonHayes: Top 50 #Twitter Acronyms, Abbreviations and Initialisms http://t.co/nEqHcJsY  /via @ruhanirabin"
126873866575425520,2011-10-20T04:14:21Z,twitter,«@BigBellyBigCuz RT @Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.»
126873786715873280,2011-10-20T04:14:02Z,twitter,I don't know why people choose to talk to me on #Twitter! .when you have my number ..!!!!
126873686987902960,2011-10-20T04:13:38Z,twitter,GoodNight #Twitter:)
126873680654516220,2011-10-20T04:13:37Z,twitter,"watching a ""new"" interview with @L1LD3BB13 giving props to #twitter glad to see her out on her own doing her own thang;"
126873665601146880,2011-10-20T04:13:33Z,twitter,#Facebook Y #Twitter Off xd
126873546017357820,2011-10-20T04:13:05Z,twitter,Some1 shld create a Business where they take ppl's #twitter streams over a period of time & make them into a nice book. #keepsake #urwelcome
126873484746952700,2011-10-20T04:12:50Z,twitter,THANX ! @DesertBeacon @oldivory @bennettgina @yywhy #TWITTER Love and early #FF in case i cant see ! KEEP IT GOING ! #P2
126873420192423920,2011-10-20T04:12:35Z,twitter,#Twitter Introduces Free Twitter Web Analytics Tool http://t.co/HdLjWzaw via @HubSpot #reporting
126873418846044160,2011-10-20T04:12:34Z,twitter,Sleep. Finally. #Twitter
126873366304010240,2011-10-20T04:12:22Z,twitter,Trying to identify a #constantcontact expert - anyone on #twitter?
126873364173299710,2011-10-20T04:12:21Z,twitter,Bedtime good night #twitter #goodnightworld
126873323014590460,2011-10-20T04:12:12Z,twitter,I'm goin 2 bed #TWITTER dead tonight
126873153015263230,2011-10-20T04:11:31Z,twitter,"Top 50 #Twitter Acronyms, Abbreviations and Initialisms http://t.co/nEqHcJsY  /via @ruhanirabin"
126873062439260160,2011-10-20T04:11:09Z,twitter,@SincerelytiGG_ I guess dat wat #twitter does lol
126873003920330750,2011-10-20T04:10:55Z,twitter,Tired A'f &gt;.&lt; #Twitter Off
126873001198239740,2011-10-20T04:10:55Z,twitter,Goodnight #twitter 
126872982315474940,2011-10-20T04:10:50Z,twitter,Ok so my #EX girlfriend hacked my #TWITTER this should be funny
126872958068207600,2011-10-20T04:10:45Z,twitter,RT @Free_Nuttball: #fuckyoumean #Pittsburgh don't got the best #twitter.
1.2687289000723661e+17,2011-10-20T04:10:28Z,twitter,RT @Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.
126872886748266480,2011-10-20T04:10:28Z,twitter,"#Recruiting Tip: Ask yourself: why am I not building my personal brand on #LinkedIn, #Twitter, and #Facebook?"
126872872294694910,2011-10-20T04:10:24Z,twitter,“@Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.”
126872871254491120,2011-10-20T04:10:24Z,twitter,"RT @iLoveMyTats: Lmao. RT @MissAyunnaaa Well that's my que, bye #Twitter , #oomf finna start quotin lines from #ATL lol"
126872821375827970,2011-10-20T04:10:12Z,twitter,"""Straight Outta Hak Mob"" RT @Jhon_Doe_Smokes: Out of my 7 months of actually gettin on #Twitter. I've only bee… (cont) http://t.co/qDM3X8BB"
126872777130123260,2011-10-20T04:10:01Z,twitter,#fuckyoumean #Pittsburgh don't got the best #twitter.
126872773925679100,2011-10-20T04:10:01Z,twitter,@DJ_Nasty16 I know. You my only compo. #we be #reppin #twitter
1.2687252823592141e+17,2011-10-20T04:09:02Z,twitter,#Twitter Of
126872511492263920,2011-10-20T04:08:58Z,twitter,pinto el sueño #Twitter #OFF
126872465635938300,2011-10-20T04:08:47Z,twitter,RT @wbasinger: RT @TeachHub: 50 Ways to Use #Twitter in the Classroom http://t.co/AFHx3m2n
126872432517709820,2011-10-20T04:08:39Z,twitter,#Twitter after dark! #GoodNight!! an yall thought a was abt to get #Nasty!!lol
126872371901640700,2011-10-20T04:08:25Z,twitter,People aren't the same as they wanna be perceived on #twitter...Please believe I'm that crazy bitch at work who slaps everyones ass in line
126872357099945980,2011-10-20T04:08:21Z,twitter,@serendipityjane is the ultimate #twitter bff! She uses #EFT to turn your frown upsidedown!#Follow her & learn about her VIP class.It rocks!
126872338158452720,2011-10-20T04:08:17Z,twitter,"even if I skip the newspaper, I don't worry coz I get all news updates at #Twitter. :)"
126872320043257840,2011-10-20T04:08:12Z,twitter,I'm on one tonight ...#tripping ! Lol eff yal ...its #twitter !
126872299709280240,2011-10-20T04:08:08Z,twitter,"RT @Ashu180489: Progress is a Process , Surprised to see a sensible topic trending worldwide in #twitter"
126872290968338430,2011-10-20T04:08:06Z,twitter,"@SusanFelicity Many people pay little attention to important issues. I strongly believe social media, like #twitter, is changing this."
1.2687226725795021e+17,2011-10-20T04:08:00Z,twitter,"@BenFolds p.s. I would have never used the word ""playa"" over ""player"" if #Twitter wasn't so restrictive..."
126872221292576770,2011-10-20T04:07:49Z,twitter,#Twitter'OFF :| GN'♥
126872201663229950,2011-10-20T04:07:44Z,twitter,"RT @MinisterOnline: its ok to put up bible verses & encouraging post about God on #Twitter, but make sure you stand by your words, cause ..."
126872199838699520,2011-10-20T04:07:44Z,twitter,Hitting the sack early. G-night #twitter
126872156763201520,2011-10-20T04:07:34Z,twitter,"RT @KanvasKings: 1,500 #followers on #Twitter and 2,500 #fans on #Facebook? Takeover imminent? #HellYeah. ALL SHIRTS JUST $15 til Monday!"
126872143081390080,2011-10-20T04:07:30Z,twitter,Follow me on #Twitter @CatchASet_ #TeamFollow &lt;3
126872051242893310,2011-10-20T04:07:08Z,twitter,"Progress is a Process , Surprised to see a sensible topic trending worldwide in #twitter"
126872004652580860,2011-10-20T04:06:57Z,twitter,@glaad I already purple mine!!1 Both accounts on #Facebook and #Twitter
126871971827953660,2011-10-20T04:06:49Z,twitter,"its ok to put up bible verses & encouraging post about God on #Twitter, but make sure you stand by your words, cause your an example."
126871955419836400,2011-10-20T04:06:45Z,twitter,These Hoes Follow Me Like #Twitter !
126871924059013120,2011-10-20T04:06:38Z,twitter,I just installed Twidroyd for #Twitter on my #Android Phone - It's #Free and you can mute users :) http://t.co/eM2yDlRs
126871857277308930,2011-10-20T04:06:22Z,twitter,RT @ChrisPirillo: Tired of those spammy Twitter DMs? http://t.co/atMIoMoO #twitter #spam
126871758757306370,2011-10-20T04:05:59Z,twitter,#twitter OFF&lt;3
126871669871620080,2011-10-20T04:05:37Z,twitter,Shout out to all the single mothers on #Twitter
126871663299137520,2011-10-20T04:05:36Z,twitter,im tired gonna get to bed peace out #twitter
126871626133417980,2011-10-20T04:05:27Z,twitter,"Well...#twitter Off,,,,"
126871606952853500,2011-10-20T04:05:22Z,twitter,Aye @Me_Cedez get my bay out da way @Ful1time  ( swirlZ) gotta #Twitter
126871562707144700,2011-10-20T04:05:12Z,twitter,Let's go see what is trending on #Twitter tonight?
126871562098982910,2011-10-20T04:05:12Z,twitter,He Like Kissing The Little Pink Puss Lls #Twitter This After Dark
126871520785072130,2011-10-20T04:05:02Z,twitter,"#Twittertip: How to Keep Up With Over 100,000 #Twitter Followers http://t.co/o3oH3YPB RT @anntran_"
126871511326924800,2011-10-20T04:05:00Z,twitter,#Twitter (of)
126871458998788080,2011-10-20T04:04:47Z,twitter,RT“@reimeraaron: #twitter keeps me from sleeping! #soaddicted”
126871458726162430,2011-10-20T03:58:32Z,twitter,Shout ou to all my followers! #TWitTER
126871437322629120,2011-10-20T04:04:42Z,twitter,RT @TeachHub 50 Ways to Use #Twitter in the Classroom http://t.co/lJiN0See #education #ntchat
126871372164120560,2011-10-20T04:04:26Z,twitter,@Slater_Boy Needs to take his ass to sleep... Its grown folks hour on #twitter
126871299741069310,2011-10-20T04:04:09Z,twitter,#Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/mTdvRoIj
126871291998371840,2011-10-20T04:04:07Z,twitter,#wendywilliams just said she was a woman bitch please stop lien on #twitter and on #nationaltv we all know your a man
126871201778905090,2011-10-20T04:03:46Z,twitter,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 18
126871143431938050,2011-10-20T04:03:32Z,twitter,U put w/eva comes to mind on #twitter but let me try n do it ima be a rat or something smh the nerve of dese #NIGGAS!!!!'
126871134439346160,2011-10-20T04:03:30Z,twitter,GN #Twitter.......z.z.z.z.z.z Z  Z z z z
126871086863355900,2011-10-20T04:03:18Z,twitter,Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/E44Qd1u2 #Twitter
126871066760065020,2011-10-20T04:03:14Z,twitter,i've been slackin on my #twitter game
126871041225134080,2011-10-20T04:03:08Z,twitter,RT @AHennessyWorld: #Twitter I apologize 4 being out of line regardless what sum1 does  I promise 2 remain humble keep it from public ey ...
126871013937000450,2011-10-20T04:03:01Z,twitter,Brilliant (if you have a spare 12mins to watch): Have I Shared Too Much? http://t.co/tEwNhhUk #Twitter #LinkedIn #Facebook #in
126871003132465150,2011-10-20T04:02:58Z,twitter,#twitter keeps me from sleeping! #soaddicted
126870943489466370,2011-10-20T04:02:44Z,twitter,#twitter be making my ass stay up later than planed
126870941992091650,2011-10-20T04:02:44Z,twitter,Follow your interests. #twitter
126870940570226690,2011-10-20T04:02:44Z,twitter,"Lmao. RT @MissAyunnaaa Well that's my que, bye #Twitter , #oomf finna start quotin lines from #ATL lol"
126870931040768e3,2011-10-20T04:02:41Z,twitter,@twitter  + @tumblr  = Drugs are severe. #twitter #tumblr
126870815877771260,2011-10-20T04:02:14Z,twitter,RT @extremejohn Stuck on Facebook? I’m so sorry.  http://t.co/aGHbaQmn #Twitter #Google  #Facebook
126870807191363580,2011-10-20T04:02:12Z,twitter,GN #twitter off.
126870792960086e3,2011-10-20T04:02:08Z,twitter,why am i #rambling on #facebook i keep forgetting i have #twitter.. then remember and come back.. every 3 seconds.. -_- ... o_O
126870788564467710,2011-10-20T04:02:07Z,twitter,#Twitter I apologize 4 being out of line regardless what sum1 does  I promise 2 remain humble keep it from public eye!iloveya#HennessyNation
126870756926816240,2011-10-20T04:02:00Z,twitter,17 Things You Didn’t Know About #Twitter: http://t.co/LL61rx2R via @TweetSmarter RT @sharonhayes @ChoiceZnewZ #facts
126870706943295490,2011-10-20T04:01:48Z,twitter,#goodnight #twitter
126870699108339710,2011-10-20T04:01:46Z,twitter,I think @SchwastySmack needs to cool her roll on her #twitter game.
126870651112927230,2011-10-20T04:01:35Z,twitter,Things that #heatmeup : when people put the # on facebookposts when they dont even have a #twitter. #getaclue
126870623086592e3,2011-10-20T04:01:28Z,twitter,goodnite #twitter (:
126870593764208640,2011-10-20T04:01:21Z,twitter,"Out of #curiosity, #doesanyoneknow if it's against the #Twitter #TOS to use #hashtags so #eggregiously as I seem to be doing #tonight?"
126870454299398140,2011-10-20T04:00:48Z,twitter,RT @JonJars: #twitter; for those statuses you'd never post on #facebook
126870356563722240,2011-10-20T04:00:24Z,twitter,"@TheRealJedaD If her name ain't #Twitter then ur not bcuz u been on here for a minute goin HAM...lol, I'm Just Sayin!!"
126870255703306240,2011-10-20T04:00:00Z,twitter,Tired of those spammy Twitter DMs? http://t.co/atMIoMoO #twitter #spam
126870119363260400,2011-10-20T03:59:28Z,twitter,@bhammz Welcome to #Twitter
1.2687009134111539e+17,2011-10-20T03:59:21Z,twitter,its funny how you can take time out your precious #twitter time to monitor or judge what in saying
126869939536674800,2011-10-20T03:58:45Z,twitter,"#Twitter honey i don't freaking know anymore &gt;&lt;"""
1.2686987658855219e+17,2011-10-20T03:58:30Z,twitter,@cpmorris congrats on joining #twitter
126869850751631360,2011-10-20T03:58:24Z,twitter,@Adaddy101 @johnodame .. all this flirting over #twitter is starting to make me think you guys got a crush on each other #bromance.
126869816584839170,2011-10-20T03:58:16Z,twitter,#Twitter it's been a pleasure but I have to go exercise and eat dinner! Possibly be back b4 I sleep? We'll c! I am #BLESSED & we all are! =)
126869769608642560,2011-10-20T03:58:04Z,twitter,#OkUPrettyBut you never talk shit on #Twitter @HannahMcCall1 :)
126869765049434110,2011-10-20T03:58:03Z,twitter,"#ihateitwhen i think of a cool twit,by da tym i grab da fone & load #twitter i would have forgotten it!!! #dumbass"
126869751476654080,2011-10-20T03:58:00Z,twitter,Lol itss ben a #year since i had a #twitter but i jus start using it
1.2686974909848781e+17,2011-10-20T03:57:59Z,twitter,RT @KiLLiN_EmSoftly: who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's onl ...
126869742068842480,2011-10-20T03:57:58Z,twitter,I want to be a #Twitter Cypher.
126869644534489090,2011-10-20T03:57:35Z,twitter,RT Is @Wahooly the long awaited way to make clear the ROI of #Twitter? http://t.co/rjY5WGr0 #socialmedia /via @socialmedia2day #gosocial
126869604348862460,2011-10-20T03:57:25Z,twitter,It's #real when you tell ur man how ur gfs roasted your ex on #twitter and he's like good job babe lol
126869604214652930,2011-10-20T03:57:25Z,twitter,#twitter; for those statuses you'd never post on #facebook
126869575202643970,2011-10-20T03:57:18Z,twitter,@msleamichele @NayaRivera @DiannaAgron @MsAmberPRiley please could u somehow convince #hemo to join #twitter we need her awesomeness!! #glee
1.2686948800726221e+17,2011-10-20T03:56:57Z,twitter,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/eKh5JmGp"
126869448069095420,2011-10-20T03:56:48Z,twitter,"Its 11:56 &amp;, im going to sleep now &gt;.&lt; O&#39;well :) good night #Twitter ."
126869378452037630,2011-10-20T03:56:31Z,twitter,Getting ready 4 bed... School tomorrow. We have an evacuation at school! Night #Twitter =]
126869302887464960,2011-10-20T03:56:13Z,twitter,#Twitter off! See ya :D @justinbieber Love u and have #SweetDreams. ♥
126869296994451440,2011-10-20T03:56:12Z,twitter,Goodnight everyone #twitter off
126869175053467650,2011-10-20T03:55:43Z,twitter,i want him to make a #Twitter
126868990730575870,2011-10-20T03:54:59Z,twitter,Good Night #Twitter && #TwitterTweeters :)
126868950637219840,2011-10-20T03:54:49Z,twitter,RT @Hirudineajigane: #Twitter Thank you.Read those great tweets.helps live better! :) Bows. http://t.co/FNKBW24F
126868911361757180,2011-10-20T03:54:40Z,twitter,@mpeagler http://t.co/1EYtmczJ @GetGlue #Twitter
126868888074989570,2011-10-20T03:54:34Z,twitter,#twitter/off
126868868512743420,2011-10-20T03:54:30Z,twitter,#Twitter Thank you.Read those great tweets.helps live better! :) Bows.
126868831493820400,2011-10-20T03:54:21Z,twitter,I might call it a night goodnight #twitter
126868783431303170,2011-10-20T03:54:09Z,twitter,"search #facebook for ""FACEBOOK/TWITTER INDIE ARTIST MUSIC NETWORK (WORLDWIDE)
"" add yourself for more #twitter followers! network here!"
126868754033426430,2011-10-20T03:54:02Z,twitter,RT @iTweetTechNews: Famous wrestler Razor Ramon is trending on #Twitter.
126868751533617150,2011-10-20T03:54:02Z,twitter,RT @nine_oh: SIMPLY DA BEST ON #TWITTER MY TWEEPS @Mui_Dziak @Ecofriendly211 @wstein @imCHOKOLATEwhoU @SoDear2MyHeart @sscoop4 @PyrexPress
126868627109584880,2011-10-20T03:53:32Z,twitter,"Gonna Crash Out Pretty Tired, Night #Twitter&lt;3"
126868570226425840,2011-10-20T03:53:18Z,twitter,#Twitter: What's happening? #Facebook: What's on your mind? #Myspace: Where is everyone?
126868533991849980,2011-10-20T03:53:10Z,twitter,@FATBOYFRESH87 Hey brotha I forgot you had a #twitter
126868465377226750,2011-10-20T03:56:01Z,twitter,"So what #twitter needs is a ""save tweet"" text function. So I could ""st @xyz 5"" to save the 5th most recent msg on twitter site to read later"
1.2686842986404659e+17,2011-10-20T03:52:45Z,twitter,"RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/3kGgPh7z! Together we can stop #humantrafficking"
126868429796933630,2011-10-20T03:52:45Z,twitter,"I think I'm addicted to checking my #email, #twitter and #facebook"
126868397282689020,2011-10-20T03:52:37Z,twitter,#Retweet #RT #BabyMamaDrama #BabyDaddyDrama #Twitter #S/O to everyone who read my blog www.cpc504.blogspot.com
126868239203573760,2011-10-20T03:51:59Z,twitter,"Thanks Irma @TellJuicy  ""TWITTER 4 BUSINESS"" November 16 http://t.co/gOrDf5dj @KingstonCC #Twitter #Melbourne #Business"
126868233084080130,2011-10-20T03:51:58Z,twitter,@RashadHurst Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/fcPBcqLo
126868090687459330,2011-10-20T03:51:24Z,twitter,#IReallyHateWhenPeople TyP3 L!k3 tH!S Or #Use #Hashtags #In #Every #Word #On #Twitter
126868017106780160,2011-10-20T03:51:07Z,twitter,#Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/gHCez2Yk
126868008902737920,2011-10-20T03:51:05Z,twitter,enjoy  #Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/vKjwATSr great
126867948471189500,2011-10-20T03:50:50Z,twitter,RT @jeffbullas: What Is A #Facebook “Like” Worth For Your Business? http://t.co/BsT25W2u #SMM #SocialMedia #Twitter
1.2686794741842739e+17,2011-10-20T03:50:50Z,twitter,Shes a freaked out philosopher on #twitter lol girl bye
126867879382614e3,2011-10-20T03:50:34Z,twitter,gotta get back on my #twitter #grind
126867786680111100,2011-10-20T03:50:12Z,twitter,Best night inna while :) #newbestfriends wish you kids had #Twitter #amaturehour
126867774738927600,2011-10-20T03:50:09Z,twitter,RT @BucBoyy: - Ima Addicted To #Twitter.
126867767914799100,2011-10-20T03:50:07Z,twitter,#LOVATICS! Wanna be in a fan book for @ddlovato let me know and ill send wat needs2b in it via #twitter
126867760964841470,2011-10-20T03:50:05Z,twitter,"Off to sleeep , #goodnight #twitter"
1.2686771180759859e+17,2011-10-20T03:49:54Z,twitter,To much #twitter taking a break. ♣
126867680966881280,2011-10-20T03:49:46Z,twitter,these #chickz on #twitter stay with they #mommy
126867577925406720,2011-10-20T03:49:22Z,twitter,Wow jus made a #TWITTER i reallly dnt kno how o2 use it so i neea alittle help
126867506127310850,2011-10-20T03:49:05Z,twitter,#twitter should i upload tweetdeck for my laptop?!
126867487659786240,2011-10-20T03:49:00Z,twitter,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 23
126867439177842690,2011-10-20T03:48:49Z,twitter,Some people take themselves way too seriously...especially on #Twitter. It's amusing...to say the least. Bless your heart...
126867400250490880,2011-10-20T03:48:39Z,twitter,#twitter goin hammer
126867371364319230,2011-10-20T03:48:33Z,twitter,@IamTinaThompson @JudgeGregMathis is on #twitter also!!
126867320005066750,2011-10-20T03:48:20Z,twitter,Welcome to #twitter @jackpot15!!
126867304549072880,2011-10-20T03:48:17Z,twitter,Hello! Welcome to #twitter RT “@beabea210: @ACCU_MED ....hello Accu-Med!!!”
126867275113447420,2011-10-20T03:48:10Z,twitter,@karth_vader_ when did you change your nick again? I no longer see any of your tweets on my timeline. Anything wrong with #twitter?
126867260106227710,2011-10-20T03:48:06Z,twitter,- Ima Addicted To #Twitter.
126867201776037890,2011-10-20T03:47:52Z,twitter,Everyone be sure to follow me on #twitter @mellee_love and check out my boy @TheRealDWI CT stand up!!
1.2686719864288461e+17,2011-10-20T03:47:51Z,twitter,RT @OKadeState: @Paigemorse1 tweeted!  Its official she is still alive #Twitter
126867164253798400,2011-10-20T03:47:43Z,twitter,Good morning #twitter.
126867147673714690,2011-10-20T03:47:39Z,twitter,Ways in which you can use #Twitter to your professional advantage http://t.co/E3xK1w67 @writeychap
126867119592837120,2011-10-20T03:47:33Z,twitter,"@winnipeg_rt @andkatmy #Winnipeg needs better local news coverage, tired of not being in the know Thanks #twitter"
126867067776405500,2011-10-20T03:47:20Z,twitter,BRB #twitter;p
126867012336095230,2011-10-20T03:47:07Z,twitter,Thank you @logoninjas for following us on #twitter - awesome name btw!
126866981377941500,2011-10-20T03:47:00Z,twitter,Good night #Twitter Off(:
1.2686696891247821e+17,2011-10-20T03:46:57Z,twitter,RT @frizzy_drizzy: @iTaylor_Simpson u post on #twitter to much like ery 5 sec #Damn
126866968753086460,2011-10-20T03:46:57Z,twitter,@king_fizzy & @_Bigrob step your #twitter game up @elijahcrago is starting to catch up
1.2686686152150221e+17,2011-10-20T03:46:31Z,twitter,Good Morning #Twitter! Have a nice day. :}
126866854240202750,2011-10-20T03:46:29Z,twitter,"SO IT'S BEEN A LOOONG MINUTE 
BUT #TWITTER, IM BACK 
& WITH A CLOTHING LINE!

#SWAGG"
126866804575440880,2011-10-20T03:46:17Z,twitter,@iTaylor_Simpson u post on #twitter to much like ery 5 sec #Damn
1.2686662885928141e+17,2011-10-20T03:45:36Z,twitter,#Everybody on #twitter go in tha.#bathroom and say #bloodymary3 times wit tha light off
126866575700664320,2011-10-20T03:45:23Z,twitter,"Thought about changing my #twitter profile to I'm tall, dark & single, but don't think I could take the responses if any! Lol. Night folks."
126866562111123440,2011-10-20T03:45:20Z,twitter,Follow your interests #twitter
126866557325426690,2011-10-20T03:45:18Z,twitter,Out of my 7 months of actually gettin on #Twitter. I've only been in #TwitterJail lik 3 times.... #ThugLife! They were long sentences! Lol:)
126866520486846460,2011-10-20T03:45:10Z,twitter,What Is A #Facebook “Like” Worth For Your Business? http://t.co/BsT25W2u #SMM #SocialMedia #Twitter
126866446323171330,2011-10-20T03:44:52Z,twitter,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 27
126866438517567490,2011-10-20T03:44:50Z,twitter,"Dear #twitter, Now that we all know I'm awesome could you  write me a new ""all about me"" for my profile because really you do know me best."
126866422012981250,2011-10-20T03:44:46Z,twitter,bout to pull up... he see me on #twitter his ass gone flip
126866421719384060,2011-10-20T03:44:46Z,twitter,Shout out to my man @swaggination for reaching 1000 tweets #twitterswag #twitterdeity #twittermilestone #twitter #twitter #tweets
126866413053939710,2011-10-20T03:44:44Z,twitter,Goin to bed #GOODNIGHT #TWITTER
126866411275554800,2011-10-20T03:44:44Z,twitter,Being able to share our thoughts with the world is awesome&gt;&gt;Hooray for #Twitter
126866376899035120,2011-10-20T03:44:35Z,twitter,@grahamgoingham it's a true delight to see you on #Twitter. P.S. you rocked the house tonight.
126866353561927680,2011-10-20T03:44:30Z,twitter,Goodnight #Twitter :)
126866303138013180,2011-10-20T03:44:18Z,twitter,"RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/acaP03y9! Together we can stop #humantrafficking"
126866277213016060,2011-10-20T03:44:12Z,twitter,"nitee
#Twitter & #Followers"
126866187790450690,2011-10-20T03:43:50Z,twitter,Time for bed good night #twitter
126866177778655230,2011-10-20T03:43:48Z,twitter,wanted to say nite  #twitter
126866083708801020,2011-10-20T03:43:26Z,twitter,Everybody a somebody on #twitter!!!!!! FAKE ASSES
126866034048241660,2011-10-20T03:43:14Z,twitter,RT @nataliajones: Use #Twitter to generate traffic to your website http://t.co/72YmN3kD
126865968021516290,2011-10-20T03:42:58Z,twitter,who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's only #TWITTER! smh..
126865954645884930,2011-10-20T03:42:55Z,twitter,#Followme dijo #Twitter :D
126865903521505280,2011-10-20T03:42:43Z,twitter,That shit lame trynna fuck with somebody through a DM on #twitter thoo  ?
126865888724004860,2011-10-20T03:42:39Z,twitter,If @Mr_A_Johnson is up. #twitter is gona have some technical difficulties
126865881069391870,2011-10-20T03:42:37Z,twitter,RT @Nawwaf91: Some people take ' following & unfollowing ' personally. #Twitter
126865879848853500,2011-10-20T03:42:37Z,twitter,coming back soon!!!! #twitter...
1.2686583780095181e+17,2011-10-20T03:42:27Z,twitter,"Damn girl I'll follow u to the end of the road

#twitter"
126865802434580480,2011-10-20T03:42:19Z,twitter,twitter people when someone blocks u can they see ur twitts direct to them? #twitter
126865779349127170,2011-10-20T03:42:13Z,twitter,#twitter I'm off to bed with two crazy pups. #lovethem http://t.co/FSLFpMOb
126865691923062780,2011-10-20T03:41:52Z,twitter,Lets not throw CJ under the bus yet.. Hes still a 100 million dollar #twitter guy!
126865511878361090,2011-10-20T03:41:09Z,twitter,"need #facebook fans, #twitter followers and #youtube views by nvida2: i need… http://t.co/tK6IHH2B #freelance #job"
126865453221027840,2011-10-20T03:40:55Z,twitter,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 10
126865436590604290,2011-10-20T03:40:51Z,twitter,Gud morning #twitter
1.2686541983017779e+17,2011-10-20T03:40:47Z,twitter,"I didnt know there wad a test..RT ""@DashBurst: Downloadable #Twitter Cheat Sheet - http://t.co/bHXpqYo5"""
126865247465254910,2011-10-20T03:40:06Z,twitter,RT @x_JustLucky_x: I don't know why I even bother checking FB anymore. I stare for two minutes and just log off lol #Twitter&gt;Fb
126865215915687920,2011-10-20T03:39:59Z,twitter,Boa noite #Twitter (:
126865145812107260,2011-10-20T03:39:42Z,twitter,#twitter off'
1.2686512193811661e+17,2011-10-20T03:39:36Z,twitter,Swaagg me outt #twitter
126865091026100220,2011-10-20T03:39:29Z,twitter,"1,500 #followers on #Twitter and 2,500 #fans on #Facebook? Takeover imminent? #HellYeah. ALL SHIRTS JUST $15 til Monday!"
126865038479867900,2011-10-20T03:39:16Z,twitter,"I had my #Twitter account for like 3 years now.....and I only made 4,783 tweets? o_O"
126865005009309680,2011-10-20T03:39:08Z,twitter,RT @extremejohn Stuck on Facebook? I’m so sorry.  http://t.co/JcJBfZ8W #Twitter #Google  #Facebook
126864987078660080,2011-10-20T03:39:04Z,twitter,#Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/DAr3Ef5T #uncategorized
1.2686497943245619e+17,2011-10-20T03:39:02Z,twitter,Twitter's Thinking About Paying People to Tweet - Technology - http://t.co/zA9h5o5U #PayMe #Twitter
126864974097293310,2011-10-20T03:39:01Z,twitter,"So sleepy and tired, going to bed! Nigh #Twitter !"
126864886402777090,2011-10-20T03:38:40Z,twitter,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/UGPTuUcZ"
126864870032408560,2011-10-20T03:38:36Z,twitter,@iamRoyaltyFRESH Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/U0HzoVQF
126864861576704e3,2011-10-20T03:38:34Z,twitter,What is the difference between #twitter and #googleplus??
126864793373122560,2011-10-20T03:38:18Z,twitter,"@thiagozito #Twitter, #MsN, #Orkut #Facebook & o Principal #Musicaa Haah'"
1.2686474558741299e+17,2011-10-20T03:38:07Z,twitter,"i just realized... if i have a ridiculously long name in #twitter, no one could reply to me. *hmm* the possibilities."
126864657817407490,2011-10-20T03:37:46Z,twitter,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/aik96UXm"
1.2686464117441741e+17,2011-10-20T03:37:42Z,twitter,RT @CNBC: The World's 10 Most Tweeted Moments - Link to Story   http://t.co/iKZiM8i5  #Twitter
126864610958647280,2011-10-20T03:37:34Z,twitter,"booiiiii
me feeel like some slp a come on
Gd nite #twitter"
126864491890749440,2011-10-20T03:37:06Z,twitter,#Twitter #NYERRR
126864475247742960,2011-10-20T03:37:02Z,twitter,#twitter is great once you get the hang of it“@HaxxDubbz: @CBMonarch @Bran_Day I told her to get one to be a cool kid lol”
