doc_id,label,train_id,text
doc03170,food,train,"Jones Soda has hit a home run with GABA Fuji Apple: it's a light, clean tasting, slightly sweet and refreshing drink. The balance between the tea and the apple juice is spot on. As a refreshing drink that isn't a soda, I think you'd be hard pressed to find a better option in this class. However, I don't think this is really a true 'Health Drink'. For Gaba to really be effective you need a whopping 2Grams (the drink has 150mg). Also the 2nd ingredient in this pupppy is sugar.If you really want GABBA without the sugar and in more concentrated amounts you're best bet is to drink Gaba tea directly. So with the caveat that it isn't really a health drink, I recommend it as a light and refreshing drink that isn't a carbonated soda."
doc06880,food,valid,While my favorite relaxing tea is calledCelestial Seasonings Sleepytimethis tea is a close second. This is made with just chamomile flowers for maximum effect. This means that you get a full flavor of chamomile which is delicious with honey. To vary the flavors all you have to do is change the honey flavor. Like maybe use lavender honey or any other favorite honey you can think of. Now if you are trying to get to sleep this tea might help but I would recommendCelestial Seasonings Sleepytime Extra.~The Rebecca Review
doc00367,food,valid,I have almost finished but the flavor is very weak and will not order this product again.  Will use brewed poducts as their flavor is better.
doc05630,food,valid,"I do not like instant pudding mixes. They lack the developed  flavor and mouthfeel of a cooked pudding. Before purchasing this product I made from scratch banana pudding. This is just as good. Make  and then bake your pie crust. When it's cold, pour in the equally cooled  cooked banana pudding ( having stirred often  while the pudding was cooling to prevent a skin  from forming.). Top with sliced bananas and then whipped cream before the bananas have a chance to discolor."
doc02241,food,train,"we are well acquainted with real Blue Mtn. coffee after drinking it every morning on many trips to Jamaica (Port Antonio,Ocho Rios, Montego),so we were REALLY looking forward to some EXCELLENT coffee again; I have to say we were more than a little dissapointed with these k-cups. That intense Blue Mtn. flavor just wasn't there (and we even shared our precious find with some folks that know good coffee,who ,alas,ended up sharing our present opinion,which is &#34;not worth the kind of money the're asking&#34;) and this is coming from a HUGE fan of Bob & Ziggy Marley (so much so we named our beautiful, friendly,black lab &#34;Marley&#34;!) We wish we could say that we loved it as much as the beans we brought back,but that wouldn't right.Keep working on it we might try it again sometime.Thanks & Irie"
doc08407,food,train,"I buy these for my 21- month to take in her lunch to day care.  I don't have to worry about it spoiling, and since its fortified, I don't worry about her trace minerals and vitamins, even if she refuses to eat.My daughter simply loves the taste, and begs for a box.  She prefers it over silk brand soy, and about as much as almond breeze plus, a fortified almond milk."
doc06186,food,train,"I started ordering popcorn from Amazon because out local grocery stores only sell one brand of regular popcorn. Most of the popcorn they sell is microwave. Since there is only one to buy, there is no comparison price shopping and the stores seem to be taking advantage of this. This was very tasty popcorn. I tried many of the different Amish Country Brand popcorns. This was by far the best. The price is very reasonable even taking shipping into consideration."
doc01236,food,train,"I usually only buy honey from local sources because of the scandal of high fructose corn syrup being mixed in with almost all honeys you find commercially.  I also like that local honey is unpasteurized, which preserves the enzymes and anti-bacterial quality of the honey. We use a lot of honey in baking and on our food, so having a quality product is important to us.I tried this honey just to see if it was a good as the description makes it sound.  I'm really impressed!  I love that it's organic and non-GMO, and of course the fair trade aspect means the people who tend the bees are actually getting paid for the honey. The one downside is that it's been pasteurized.  But the flavor of this honey is the best part. It has a dark, rich taste that reminds me of molasses or sorghum.  It was lovely on toast, much different than clover or apple blossom honey.I wouldn't buy this product for baking because it's rather expensive ($8+ per 16 oz) but as a condiment at the table, I think we've found a new favorite."
doc07422,food,train,Love pop tarts and the brown sugar cinnamon is the best! Other complained that these arrived in pieces but mine were just fine and delicious.
doc01211,food,valid,And rightly so for the rediculous price they are asking ! Almost NINE dollars for maybe 12 raviolis  AND some  break while bringing to the end of cooking ! and I know how to boil gluten free pasta !!!
doc06874,food,valid,Newman's Own Organics are the best!The pouches  really DO resealSoft chewy Apricots... just as they should be.Excellent choice! Will buy again!
doc03936,food,train,"Be warned: one of these contains 67% dv in salt...in one! and do not heat the whole thing together, it will explode in the microwave and with the oil it is a mess which is insane to clean up. heat up the water then add it to the soup container and let it sit. I buy these when they are on sale...if I am going to eat something salty, I would rather eat something that tastes better. I don't really like the msg in them. but that is my personal taste, I am not a salt fanatic. these are okay, if you want something vegan and gluten-free, then these are quick."
doc00141,food,valid,"This product works best as a snack as the pieces are cut rather large. I thought it would work as a cereal, but the pieces are too big. The thing that surprised me is that it appears to be mostly a cocoa product, by the color, anyway. Looking at it, I see cocoa, but the taste does say cinnamon. Kind of a conflicted product, to me.The taste is not too sweet, but the crunchiness seems a bit low, almost like it is going stale. I don't think I got a stale bag, but it doesn't crunch as much as I'd like in a granola. Overall, I'm not real impressed. It's ok, but not significantly different than other granola options."
doc04082,food,train,I was thrilled to get these bars at a great price.  They are very healthy for you and taste great!  The texture is pretty TOUGH though - not soft and gooey like other bars.  My two year old daughter eats them and loves them - though it takes her awhile to get through it because of the texture. I think the pretty packaging helps her want to eat it  ;)
doc05384,food,train,"This and the Artisana raw walnut butter are the best nut butters I've eaten - perfect consistency, delicious flavor. However, these are too pricey to buy for more than an occasional treat."
doc00660,food,valid,"These cookies are fantastic.....I work long hours at my Mac,  so these are great at around 4pm with my Bustelo Instant coffee, combined they give me energy for about 4 to 5 more hours of work,  and their so satisfying,  that Im fuller by dinner time,  so I eat much less at night,  which is a plus, at .99 cents a piece delivered you cant go wrong (I subscribe so I get 12/$11.90) another excellent deal by Amazon."
doc06936,food,train,"These cherries are tart, but not sour.  They have a somewhat firm texture - about like a dried cranberry.  I got them for snacking purposes, but they'd be great in cookies, cakes, granola, etc.  I'm pleased. :)"
doc00443,food,valid,"UPDATE: This is my go-to tea on a chilly night, so I drink it throughout fall & winter.  A relative is also a huge fan, but she adds eggnog instead of milk & says that it is absolutely delicious with eggnog.ORIGINAL REVIEW:I picked this up at our local grocery store.At first I thought this tea would be a little weird, but then decided that since I drink my tea with milk anyway, why not try it (it was on the seasonal discount rack).I'm glad I tried it.  This tea has a nice ""yummy"", semi-rich taste (with 2% milk & sugar) & is a good alternative to the other green/fruit/chai teas that I drink.  There are hints of nutmeg & vanilla that make this tea work.Recommended.  I will definitely buy this tea again."
doc01317,food,train,"Some manufactures have not learn that corn pasta has NO comparison to BROWN RICE and that is what is wrong with these, they break up as soon as you bring them to the boil  !!!  These were SO cheap I lost my way and after many years of knowing that fact !"
doc05737,food,train,"Some reviews here are clearly deceived and people cannot discern between weight.This a 1 pound bag of organic sugar. Not a family economy size for super cheap. Please don't bash this product for actually advertising what it is. You are only making yourself look bad and giving this product a bad name/review which it does not deserve.I will admit, paying $3 for one pound of organic sugar is pretty damn expensive considering I can go down the street to a food store and buy non-organic sugar 4 pounds for $2.88. I am literally paying 4x more for organic sugar and I normally wouldn't complain, but I use sugar everyday!I bought 2x of these to test them out for taste / quality and I do notice a difference in quality. Once its in my tea, it pretty much tastes almost the same as regular sugar.The packet itself is fairly decent in size for a 1 pound bag. People, please don't expect a huge packet of sugar.I drink my own tea at home almost everyday and I use cane sugar. So far, I started on my first packet last night and today im already 90% done with the one pound packet. I will most likely need to look for a healthier alternative for sugar but still cost effective."
doc05349,food,valid,"This is a good gluten-free snack.  My son likes the berry flavor best, and from what I have tasted, I would agree.  My son is gluten-free, so snacks are a challenge, but he likes this and it is not so expensive as some other alternatives."
doc05214,food,train,"Earth's Best Infant Formula is easily prepared, organic, and my kid drinks it.  I like the formula because it's organic and has DHA and ARA included so I know my kid is getting the nutrients he needs.  When I ordered, it was sold in a 4 pack(and shipping and tax are included!) so we had enough formula for the month.  Highly recommended!"
doc02998,food,train,"As I said in the 3 lb comments, Absolutely the best hands down.  Made of lots of fruits, and nuts and so moist and delicate.  Yummy!  My 3 lb one should be here today, and I can hardly wait to dig in!!!!"
doc03451,food,valid,"With two kids, I am a fan of the slow cooker - being able to easily provide a meal made of whole ingredients without spending a ton of time in the kitchen. However, I was never a fan of leaving something hot running all day. Not to mention I usually over cooked the food. With the Wonderbag, I did my usual prep, brought it to a boil on my stove top and popped into the Wonderbag to cook for the day. The result - perfectly cooked meals!"
doc08388,food,train,This is a good source for this product.  I wish it were priced lower but it's OK because the product is hard to find in my area.
doc04851,food,train,"I drink and make kefir daily. These have been the best , most active grains I have ever used. Seems like they double every two weeks and are staying very healthy. Hands down the best I've bought."
doc01696,food,train,This is a very high quality product but you have to be careful I'm not sure if you're aware of the fact that flaxseed can make you have many more bowel movements ...you may have to spend half the day in the bathroom if you use too much of this product however it is a healthy food good luck
doc07843,food,valid,"While I hate the taste of real pork, the ironic thing is I don't mind Pork flavored ramen! What's up with that? lolWhile Pork is not my favorite flavor, they're still pretty tasty.You will need an ice cold beverage with these because they contain a lot of sodium than other ramen flavors, like 960 mg, even if you use half of the seasoning packet. Thirst will be a big thing.To me they taste similar to the Oriental flavored ramen - which I love! - with a more porky flavor.These aren't bad for someone who hates real pork LOLIf you love pork then you'll like this!"
doc03371,food,valid,"Recently I used this syrup in homemade ice cream. I put 1/2 cup of the Sugar-Free Kahlua, 1 cup heavy cream, 1 teaspoon vanilla extract, and 1/4 cup sugar-free sweetener (you can use Splenda, Stevia, whatever you like) into a bowl, stirred well, and then poured the ice cream batter into ice cube trays. I froze them for four hours, let thaw for about half an hour, and then blended them in my food processor (a blender works) for a short time. Amazing results! The ice cream has a great coffee flavor without any kind of aftertaste. You would have thought that I added real coffee. I am so pleased that I am making two more batches of this stuff. This sweetener also works well in coffee and protein shakes."
doc04536,food,valid,"This is such yummy, luscious, delicious syrup! Our whole family loves this stuff. We cook with it as well as using it for pancakes and french toast. So perfect.It does have a strong maple flavor - almost smoky. Very deep. Very pronounced. If you are looking for a light, sweet syrup, this isn't it. But for us, we have gotten used to the lovely deep flavor of maple, and we don't like Grade A syrups - too sweet without flavor. Just to compare for those used to purchasing the Costco maple syrup - this is darker and has a more pronounced flavor. More flavorful also than the Trader Joes syrups. And if you are used to the generic pancakes syrups - this is nothing like those - this is a wonderful maple syrup flavor that doesn't give that weird sugar rush/taste.Makes great cookies, sweet potatoes, pumpkin bread - we use it in place of refined sugars in many recipes to sweeten them. We enjoy the flavor it gives recipes.Hope this helps - it is difficult to buy this kind of stuff online, and I know I rely on others' experience when it comes to expensive food products. Hopefully this is of assistance to you!"
doc00214,food,train,Item tasted plain and was crumbly. Did not taste at all like it is described. We were disappointed with product.
doc02348,food,train,"Earth's Best Baby FoodMy favorite brand of baby food by far. Both my son (who is now over 2 years old) and my daughter (now almost one) have used a wide variety of foods from Earth's Best. I am a huge proponent of feeding children primarily organic and/or locally grown foods to promote proper nutrition and growth. But I do not feel that all organic brands are equal. I've tried many varieties (including store brands and others only available through internet purchase) and found that Earth's Best is by far the best for your money.Fruit & Whole Grain Combo, Peach - Oatmeal - BananaThis variety was a huge hit with my son and was given to him most every day until about a year and a half. My daughter on the other hand hasn't taken to it. All children are not created equally and each has their likes and dislikes. I'm still hopeful that she'll take to this, but for now it's a no go. That's why I'm giving it four stars as opposed to five. Although, I would say this flavor is definitely worth a try for any child who has moved passed the basic stage one foods."
doc00821,food,valid,"Yacun syrup is an intresting sweetneer / diet aid. While I did notice a solid dropoff in my hunger after using this product I was not overlly fond of the tatse, with the exception of mixed in tea with clover honey.Pros:Works very well as diet aid.Taste very sweetdoesn't take a lot of the product to sweeten a drink.Cons:After taste is to strong for my liking and has a very thick textureJust so you know:I was given this product free for an honest reviewOverall if your wanting to use this as a diet aid I highly recommend it but for just another sweetener I would suggest going with something else like monk fruit in the raw or stevia, Still a very good product if on a diet and defiantly worth the money IMHO."
doc05403,food,train,"It's not that I don't like the product, it's just not what I expected it to be.  I bought it for a recipe that called for granulated garlic, and I expected there to be a distinction between garlic powder and granulated garlic -- I thought the granulated garlic would have a courser texture.  Well, they sure look the same to me.  Also, be careful to notice the product size -- 15 ounces of garlic powder is a lot!"
doc00224,food,train,"I have been living in Shanghai for over four years now, so I have a pretty good idea of what good tea tastes like. And this is not even close to good tasting tea. I drink only the best quality Long Jing Green Tea and I drink about 1.5 liters per day. But I admit that my Chinese green tea is much more expensive than this tea..I like my tea cold and with a little sugar. I brew my own tea in China at 180 degrees F, not hotter and not cooler. I put the tea in the microwave oven in a glass container with plastic wrap over the top of the pitcher. The plastic wrap helps maintain the heat for longer after the peak temperature has been reached. I let it brew for probably an hour until it cools down to a slightly warm temperature. I pour in one-third a cup of sugar and mix it while the tea is warm. I brew the tea leaves two times with half of the 1.5 liter bottle of water each time. Then I mix the tea together and refrigerate it for at least 24 hours, preferably 48 hours. I have found the refrigeration cycle makes the tea mellower and not bitter. Even my 56 year old Chinese fianc&eacute;e says my tea brewing method tastes better than she has ever tasted in her life. I know that refrigeration is contrary to what a lot of people think is best. But I learned this technique when I was a teenager working in a Baptist Encampment in Texas during the summer. A cook taught me that putting the huge vat of tea into a cooler for a day makes tea more mellow tasting and less bitter. And I always got great compliments way back then from the hundreds of people who drank my tea. Of course, this was just ordinary tea, not green tea. But it works the same way with green tea.The tea leaves in this tea do not look the same as what I buy in China, and the taste is quite different -- definitely bitterer. The Numi Tea sold here on Amazon is whole leaf and looks a lot better than these tea leaves. These tea leaves are a mix of whole leaf and confetti chopped up leaves. The taste is about the same as Numi Tea, but I will purchase the Numi brand going forward because it is 100% whole leaf and not dusty.I have read that the best leaves are the newly formed leaves picked from of the top of the tea tree. I have visited tea tree farms in China. Tea trees will grow into a real tree unless they are pruned to remain like a waist high tree shrub. I suspect this particular brand of tea leaves may have come from the older more mature lower branches of the tea tree. But I have no way of knowing if that is true or not. I just know it doesn't taste nearly as good as the tea leaves I purchase in China. And to be fair, the price I pay in China is considerably more than this price on Amazon."
doc07055,food,train,"When this arrived, it was mostly powder, not much in the way of actual berries were left. Seems to be a issue with all the Trader Joe's berries I bought. I bought three packages of three different types of berries, and they were all mostly powder."
doc07393,food,train,"When I was growing up my German-French mother would tell me stories about how, when she was a little girl and suffered all winter from bronchitis, her French grandmother would take cherry stems, boil them all day long, and make a syrup out of them.  She would give this to my mother and it helped her bronchitis.Over the years I have heard how awesome cherry juice is for many things.  Since I am allergic to almost all medications, I have to find holistic ways to stay healthy.The tart cherry juice helps not only with arthritis but other things too.  My body feels so much better when I use it every day."
doc02154,food,train,"This is a great buy!  I was purchasing Organic Kefir at the store & that really gets costly!  Not only is it expensive but talk about going through way too many plastic bottles.  Not exactly environmentally friendly!  It's very easy to make once you get the hang of it & it doesn't take long to get the hang of.  I've read that you don't have to refrigerate it...I haven't had the nerve to take it that far yet.  Kefir is very good for you.  It is reported that it has more beneficial bugs than yogurt!  Plain kefir has a cheesy taste.  I like to describe it has drinking cheese!  I love cheese!  You can sweeten it if you like, but I think that takes away from it's healthy purpose.  It also is a very satisfying drink.  I like to have it with a light breakfast or lunch.  It's a stick to the ribs kind of drink to helps stave off hunger.  Try it!  Your body will thank you, showing it's thanks in the great way it will make you feel!"
doc08562,food,valid,"I like Kernel Seasons and many of their flavors. This is by far the worst. Yes it does have some spice to it, which most KS flavors don't. However, this stuff is like cough powder. As soon as you unscrew the cap you start coughing, and every piece of popcorn you eat with this on it will make you cough and choke. You get a fine cloud of this dust that floats around you while you eat it and as you breath it in it causes these sudden forceful coughs that leave you reaching for any handy liquids. It's horrible - I couldn't even finish a bowl of popcorn because of this. Stay away from this flavor."
doc00875,food,valid,"De Cecco is the best dried pasta. Bucatini is preferred over regular spaghetti in this home. However, De Cecco of any type is tasty."
doc02368,food,train,"As I have said before, Folgers coffee tastes very good to me. It is not too strong or bitter. It is just right."
doc07795,food,train,"I am one of those people who when they get a bad cold it eventually settles into the chest in a very bad way (family genes) and each time it takes longer and longer to really lose the cough and congestion. Last weekend the latest cold making the rounds hit me and head sorely congested I spotted this on the grocery shelves and decided to give it a shot. While it isn't the greatest tasting tea ever, my head did clear up enough so that I passed on the cold medicine for the night, and the cold had pretty much cleared up the next morning, and virtually no chest congestion at all."
doc07943,food,valid,"My wife purchased this all natural dark chocolate, and if she was writing this review, she would give this chocolate five stars. I on the other hand would much rather have sweet milk chocolate over this strong bittersweet taste. It is quite bold and very distinct. Reverie won't deliver a moment of timeless pleasure as they advertise, but if you are sophisticated like my wife, there is a good chance you'll like this stuff. However, if you are not so suave like me and think Reese's Peanut Butter Cups are all that, I strongly suggest not spending your money on this chocolate. Perhaps Ghirardelli's Toffee Interlude would be more my flava'."
doc03485,food,train,"My husband drinks this at night to relax.  Like all Celestial Seasonings Products, it is high quality, fresh and the perfect blend of spices and Herbs.  Home run again, for Celestial Seasonings"
doc06817,food,train,"Okay, so - I know canned peas aren't the best choice, but when it's cold,I like to cook them into almost a thick pea soup, and dunk some breadin it: Italian bread, or artisanal bread - the nice coarse kind of bread.These are very nice - yes, they contain 'evaporated cane juice', i.e. sugar,but they're not overwhelmingly sweet, like other (non-organic) canned peasthat I have had. They have sea salt, but I don't find them excessively salty;in fact, I actually added just a spritz of my own sea salt, after I cooked them.I usually add some extra virgin olive oil while I'm cooking them, or afterwards.I did not have any dented cans problems, which others here have had.Perhaps this issue has been addressed, I don't know. There was one canthat had a very, very minor dent at the bottom, so I used that one first.All in all, from my perspective, and for my uses, these are very good peas:they're organic, I am personally comfortable with the ingredients, and theymake a really good winter meal for me (I'm vegan, so I rely on veggies a lot).Easy peasy!  ;)"
doc02221,food,valid,Would like a few less beans and more meat but ease of preparation and flavor were excellent. Good snack serving.
doc03332,food,valid,"Stale, tasteless. Thought I would save my money and try a cheaper brand. I can't drink it. I am spoiled with some of the high end brands but this will go on my garden or given to my mother in law. YUCH"
doc02111,food,train,"Here we have a nutricious and very tasty, gluton-free semi-candy bar. One bar is practically a meal; I had one for a quick breakfast as a matter of fact! The product description details what's inside it, and for me that's enough to make it healthy, as well as fun and good to eat!"
doc00739,food,train,"My son is allergic to milk, eggs, and peanuts. He is also unable to eat wheat. These pretzels are the best. My son loves them and has brought them to school for a snack..everyone ate them!  Even my husband and I enjoy them and we don't have allergies. Actually, I'm constantly telling my husband to stay of of these! This is a must have if you have someone with allergies :)"
doc03496,food,valid,"Todays SPAM is not the SPAM of years ago.  The taste more mellowed out and very flavorful.  Check the nutrition info.If you use Amazon Prime and subscribe 'n save, the price is cheaper per oz than by the can at the grocery store.Use it for a quick sandwich, or add to a pasta salad.Just the right size to fry up and make a spam n veggie frittata.Take it on hikes or backpacking, or keep some in you 72hr pack instead of so many granola bars and jerky.Can millions of Pacific Islanders be wrong?"
doc02314,food,valid,This is an excellent product and tastes wonderful in baked goods. The rich vanilla flavor enhances anything that the ground beans are added to.
doc07057,food,train,"We are gluten, casein, and soy free and it's very difficult to find anything that doesn't have soy in it that doesn't taste and feel like cracker crumb crust.  This is very good, and very reasonable.  The family loved it, specially my 7yr. old grandson with autism, who hates almost everything (just like mikey).  Will definitely buy it again."
doc01191,food,train,"I used to love Twizzler's licorice. Then I tried this soft liquorice from Australia. Wow, what a difference. The flavor is amazingly zestful. The liquorice is soft and chewy (unlike Twizzler's, which sometimes you have to pull apart to eat). Mango is also a great idea for a flavor - sweet, but different from the usual flavors. Looking back, I can hardly believe how I lived without these in my life. I know these things have sugar and might not be great for my health, but what the heck - it's worth the price!"
doc04759,food,valid,"I gave these to my daughter to use to share with friends. I suggested she use them if her friend had a team competition one day or perhaps a fellow band member needing encouragement. They do things like that at her school - require all team members to provide a little encouragement to others. They served their purpose. As far as a ""great"" reward, the candy is small and as some have mentioned, you need a permanent marker or ball point pen for writing a ""very short"" message. But, they are only supposed to be for a 'small' surprise or thought anyway, so I think they serve their purpose."
doc08313,food,train,I bought the large bag to be able to share with friends.  I was happy with the quality and freshness on arrival.  Item arrived in a vacuumed sealed airtight plastic bag with a rope handle.  I would definitely buy again.
doc05906,food,train,"I bought this expecting to be able to enjoy the savory flavor of man's closest living genetic relative, the chimpanzee.  When I tasted this chocolate bar, all I could taste is dark chocolate.  Now, had this been marketed as just a dark chocolate bar, then I would have given it a four or five star rating, as JUST chocolate it's fine and quite tasty.  But look at the label, there is quite clearly a chipmanzee on the label.  Where is the chimp flavor?  Had I wanted just chocolate flavor I would have bought such.  Please stop such false advertising and put at least extract from the flesh of a chimpanzee into this chocolate bar."
doc02710,food,train,"This is a delicious tangy/sweet pickle, unavailable in our local stores, and we enjoy it with pork sausages, roast beef, hamburgers and hotdogs. My personal complaint is that I wish it were ground up for easy spreading,  so every bottle we receive, I put the contents through the blender, and then back into the original bottle. My husband, who is 86, and has had dental problems, find the pieces of pickle to large to eat comfortably."
doc00538,food,train,This is a good change from the normal red berries I have all the time the taste is very good and its filling for breakfastOr snack time!
doc04918,food,train,I'm an olympic weightlifter and I eat mostly paleo.  I also have a son who has celiac.  These bars are AWESOME.  A perfect snack.  I tuck them in my gym back to eat after practice; my son brings them to school.  They have kind of a sweet-and-sour thing going with the buffalo and dried cranberry.  I think it's a delicious combination.  I'm buying my second case today.
doc00700,food,train,I like it but it is not my absolute favorite freeze dried fruit. It has a flavor that I can only take in limited amounts.
doc03921,food,valid,"As you can see I purchased the Habanero BBQ flavor, and it tastes exactly like  a finer BBQ potato chip brand. The difference is I like BBQ potato chips because the mixture is just right. For me, it takes away the flavor of the almond, while Wasabi and Soy just seems to be the best tasting for an almond. Wasabi and Soy is still #1 in my book, and is the best tasting Blue Diamond Bold."
doc02972,food,valid,"I like this tea, and the amount of boxes that come in this tea you HAVE to love it.  I initially thought 6 boxes seems excessive (as I bought it from amazon to try it), but I actually have come to enjoy this tea quite a bit.  I don't notice any &#34;blues away&#34;, but I'm also not depressed or anything, I just like the taste"
doc03514,food,train,"I have always liked jasmine green tea, but rarely bought it because of the price.  I found this tea at a local store and figured it couldn't hurt to give it a try.  I mean, 100 tea bags for a price I'd normally pay for 20 or 25?  Even if I didn't like it, I figured I wouldn't be out much money.  And it's organic, to boot!I ended up loving this jasmine green tea, though.  Unlike some of the other reviewers, I drink it fairly strong -- I steep for probably at least 5-10 minutes (but then, the hot water at my office is NOT boiling and perhaps it takes longer to steep for that reason?).  I only use each bag once.  I have been drinking at least 4 cups a day lately.  If you are drinking green tea for the health benefits, this is certainly an economical choice.I love the jasmine aroma that comes from the cup.  I find the jasmine flavor to be light and not at all overpowering.  I also reach for this tea right after lunch, especially if I've had something that smells kind of strong (e.g. garlic or raw onions).  I figure it's better for me than a mint, and I think the compounds in the tea neutralize some odors.  Plus, I'm not coating my teeth with sugar that way (I don't sweeten it, although you certainly could).To address some concerns: yes, this is a Chinese import.  But China is the world's largest grower of tea.  Many teas are likely grown in China and may not even be labeled as such.  (Plus, I've been drinking this for awhile and I'm doing fine!)  The bags are brown because they're not bleached, which is better for the environment.  The wrappings around the individual tea bags are paper, so they could be recycled if you wanted.  And even though the wrappers are paper, and not airtight, you can open the box and leave it for months, and the tea is still good (I've done this)."
doc04152,food,valid,"As far as Chia seeds go, you can hop between brands here on amazon and they all taste the same. Sure there are people who complain about a bag bag or what not, but I am sure those are few and far between. 3 pounds for under $25 which if you take a serving almost everyday will last your almost 3 months (~70 servings). I am assuming if you are looking a Chia seeds you already know the health benefits. Healthy fats, No net-cars (all fiber), and a good source of protein, potassium, calcium and iron. Enough said there. But do they taste good? If you just eat a spoonful of them the answer is no. Its like chewing on just about any other grain in the raw. There are several ways to enjoy them, meaning they actually enhance a dish. I personally use them in yogurt. I feel it adds a texture to yogurt not identical but similar to granola. People also frequently add them to oatmeal, salads, soups and protein shakes to name a few. You will notice a trend in that they work well in mixtures.Only complaints I have is the pre-cut tear-off on the bag is useless, but I own a pair a scissors so the problem lasted about 2 seconds. The bag does come with a Ziploc like top that has worked just fine for me.Overall five stars. If you are looking for Chia Seeds, look no further."
doc06585,food,train,So good I bought 5 more bags:) I know a bit extragavant but at that price who can resist stock piling the stuff. Besides zero calories.
doc00653,food,train,"Hard to get excited about a flour/cornmeal substitute, but for you ""Paleonistastas"" out there, the is really good stuff. No taste at all and cleans up easily."
doc03678,food,train,"This is an update to my original review below which stands as written. There is no denying they taste good BUT I want to add a thought based on material I've read:  Besides being manufactured in Mexico, the forth ingredient listed is Titanium Dioxide.  Based on the information I've read, I've decided this will be the last bag I order.  Personally I feel this ingredient is not something I want to put into my body on a daily basis so these are gone. I don't preach so I'll just suggest that anyone who cares about what they consume do your own research.  Just Bing the ingredient and decide for yourself.Original Review:These are really good hard peppermint candies.  They have a very pleasant pronounced peppermint flavor that refresh my mouth and satisfy my urge for something sweet. Candies are individually wrapped.  Wrappers are twisted at each end...not hot sealed.  I had been trying to find hard peppermint candies similar to those they leave out at the deli at one of our local casinos.  Had tried Brach's but they were too sugary with not enough peppermint flavor.  These are very similar to the ones at the casino.The listed ingredients are:  Corn Syrup, Sugar, Water, Titanium Dioxide (Color), Peppermint Oil, Red 40, Red 3, Yellow 6, Blue 1.According to the package each candy is 20 calories.  A serving is considered 3 candies with about 212 servings per bag. That means there are well over 600 mints per bag.  There are a LOT of candies here.  After filling several candy dishes around the house I thought I could store the rest of them in a large glass wide mouth gallon jar.  Stuffed it to the brim and still had enough to almost fill another half gallon jar.The only reason I gave this item 4 stars is because it isn't made in the U.S and contains artificial coloring. It is a product of Mexico distributed by Sam's West, Inc, Bentonville, AR.Until I can find good affordable hard peppermint candies made in the U.S. with all natural ingredients and no dyes I'll continue to purchase these."
doc02244,food,valid,I have gone through every different type of organic decaf tea that I can get my hands on. Most of them have been disappointing because of weak taste. TAZO's Organic Red Herbal Infusion Caffeine Free tea is hearty with full flavor and the individual bags seem top quality. I have stock-piled it and plan to use it as my main tea.
doc07592,food,train,"Okay, am I a snob because I'd rather just eat delicious pistachios than shell them? Probably, but try them this way, and you may not go back to shells ever again. These nuts are delicious and fresh!"
doc04699,food,train,The beans are like typical canned beans. The 5 stars are for the cans - BPA free cans are hard to find.
doc05520,food,train,"We made our first slushies the day after Christmas.  Both Slushy Magic cups leaked all over from around the lid.  I'm not saying a few drops, enough that it was running down the cup and into the sink.  The drink did turn into a slushy consistency despite losing a lot from it leaking.  I took the cubes out of the cup and after washing them I noticed stuff floating in many of them and slime floating in others.  The stuff looked like a dead spider or maybe hair.  I don't know what it is but it's gross for sure and e-mailed the company to get replacement cubes.  If they come back with junk floating in them, I will want my money back."
doc06343,food,valid,"I had never tried this product before nor heard of it until I came across a vegan recipe I wanted to make.  A small amount adds a lot of flavor.  The first time my husband and I tasted it, we were impressed.  It is better than soy sauce.  Has an all natural mild taste loaded with flavor, but not too salty.  Would be excellent on vegetables, soup or  brown rice.  Liquid Aminos also contains 16 essential and non-essential amino acids.  I had a hard time finding this product in a regular grocery store.  I was delighted Amazon carried it.  I will never go back to soy sauce."
doc07463,food,train,"This is the only Vanilla extract I will use. It tastes great and comes in a glass bottle, which is great since you don't want nasty plastic chemicals leaching into your food :)"
doc07963,food,valid,"This is a very good quality chili powder. Nice complex flavor, no excessively bitter. The price is good for the quality of the product. The only reason I didn't give it 5 stars is that it isn't quite as smokey as other brands."
doc06205,food,train,"This salt has a great flavor.  And, a little goes a long way.  I was very pleased with my order from DAS Salt/DAS Foods - fast shipping, great product, pleasant thank you note and samples included with my order.  Although it's not inexpensive, an order of gourmet salts is well worth it from this company.  I will be trying other varieties soon."
doc06028,food,train,"This popcorn is delicious.  It doesn't have extremely much butter, but it does have some.  It is still delicious and for this price you can't go wrong."
doc00901,food,train,"This mac & cheese cup was good, but not destined to become a favorite.I appreciate that the pasta is brown rice pasta, so it's whole grain.  (Whole grain gluten-free products can be somewhat elusive.)  And, although ""instant"" meals are rarely the HEALTHIEST option, it's nice to have some reasonably healthy ones around for when you need to grab something in a hurry.  This works nicely for that purpose.  It boiled over in my microwave during the last 20 seconds or so, so it made a big mess.  And, frankly, it didn't taste particularly cheesy to me.  But it WAS nice and creamy, and it tasted good enough.  Again - plenty sufficient, just not a FAVORITE.This would not be sufficiently caloric to provide a whole meal for me, as an adult, but would work well as a snack (or with supplementation), and might work well as-is for a young child."
doc04343,food,train,"These are very good. I would prefer the dark chocolate coating in a darker, less sweetened chocolate, but that is just because I like the flavor of very dark chocolate (up to 86% cacao)."
